crowdedness,dhall,timestamp,second
0,BK,1557029813,
0,BR,1557029813,
0,GH,1557029813,
0,DC,1557029813,
0,MC,1557029813,
0,JE,1557029813,
0,PC,1557029813,
0,SM,1557029813,
0,TD,1557029813,
0,SY,1557029813,
0,ES,1557029813,
0,TC,1557029813,
0,BF,1557029813,
0,MY,1557029813,
4,GH,1557064266,
2,MC,1557064266,
2,ES,1557064266,
3,BK,1557067714,
1,BR,1557067714,
1,GH,1557067714,
1,DC,1557067714,
3,MC,1557067714,
1,JE,1557067714,
1,PC,1557067714,
1,SM,1557067714,
2,TD,1557067714,
2,SY,1557067714,
1,TC,1557067714,
2,BF,1557067714,
2,MY,1557067714,
0,BK,1557070649,
0,BR,1557070649,
0,GH,1557070649,
0,DC,1557070649,
0,MC,1557070649,
0,JE,1557070649,
0,PC,1557070649,
0,SM,1557070649,
0,TD,1557070649,
0,SY,1557070649,
0,ES,1557070649,
0,TC,1557070649,
0,BF,1557070649,
0,MY,1557070649,
3,BK,1557078690,
1,BR,1557078690,
1,GH,1557078690,
1,DC,1557078690,
2,MC,1557078690,
1,JE,1557078690,
1,PC,1557078690,
1,SM,1557078690,
1,TD,1557078690,
2,SY,1557078690,
2,ES,1557078690,
1,TC,1557078690,
1,BF,1557078690,
1,MY,1557078690,
0,BK,1557082075,
0,BR,1557082075,
0,GH,1557082075,
0,DC,1557082075,
0,MC,1557082075,
0,JE,1557082075,
0,PC,1557082075,
0,SM,1557082075,
0,TD,1557082075,
0,SY,1557082075,
0,ES,1557082075,
0,TC,1557082075,
0,BF,1557082075,
0,MY,1557082075,
5,BK,1557085885,
3,BR,1557085885,
3,GH,1557085885,
3,DC,1557085885,
7,MC,1557085885,
4,JE,1557085885,
4,PC,1557085885,
3,SM,1557085885,
4,TD,1557085885,
2,SY,1557085885,
2,ES,1557085885,
5,TC,1557085885,
2,BF,1557085885,
3,MY,1557085885,
0,BK,1557086400,
0,BR,1557086400,
0,GH,1557086400,
0,DC,1557086400,
0,MC,1557086400,
0,JE,1557086400,
0,PC,1557086400,
0,SM,1557086400,
0,TD,1557086400,
0,SY,1557086400,
0,ES,1557086400,
0,TC,1557086400,
0,BF,1557086400,
0,MY,1557086400,
2,BK,1557090501,
1,BR,1557090501,
1,GH,1557090501,
2,DC,1557090501,
1,MC,1557090501,
2,JE,1557090501,
1,PC,1557090501,
1,SM,1557090501,
2,TD,1557090501,
1,SY,1557090501,
1,ES,1557090501,
2,TC,1557090501,
1,BF,1557090501,
1,MY,1557090501,
7,BK,1557092029,
3,BR,1557092029,
5,GH,1557092029,
4,DC,1557092029,
6,MC,1557092029,
6,JE,1557092029,
4,PC,1557092029,
3,SM,1557092029,
7,TD,1557092029,
3,SY,1557092029,
5,ES,1557092029,
5,TC,1557092029,
4,BF,1557092029,
4,MY,1557092029,
8,BK,1557092359,
4,BR,1557092359,
7,MC,1557092359,
5,PC,1557092359,
4,SM,1557092359,
8,TD,1557092359,
4,SY,1557092359,
6,ES,1557092359,
6,TC,1557092359,
0,BK,1557093595,
0,BR,1557093595,
0,GH,1557093595,
0,DC,1557093595,
0,MC,1557093595,
0,JE,1557093595,
0,PC,1557093595,
0,SM,1557093595,
0,TD,1557093595,
0,SY,1557093595,
0,ES,1557093595,
0,TC,1557093595,
0,BF,1557093595,
0,MY,1557093595,
7,BK,1557094187,
4,BR,1557094187,
5,GH,1557094187,
6,DC,1557094187,
5,MC,1557094187,
5,JE,1557094187,
5,PC,1557094187,
4,SM,1557094187,
4,TD,1557094187,
3,SY,1557094187,
4,ES,1557094187,
5,TC,1557094187,
4,BF,1557094187,
4,MY,1557094187,
6,BK,1557094722,
4,JE,1557094722,
6,PC,1557094722,
3,TD,1557094722,
6,TC,1557094722,
5,DC,1557094814,
5,PC,1557094814,
4,TD,1557094814,
5,TC,1557094814,
4,BK,1557097413,
2,BR,1557097413,
3,GH,1557097413,
2,DC,1557097413,
6,MC,1557097413,
3,JE,1557097413,
4,PC,1557097413,
2,SM,1557097413,
3,TD,1557097413,
2,SY,1557097413,
2,ES,1557097413,
4,TC,1557097413,
2,BF,1557097413,
2,MY,1557097413,
0,BK,1557103080,
0,BR,1557103080,
0,GH,1557103080,
0,DC,1557103080,
0,MC,1557103080,
0,JE,1557103080,
0,PC,1557103080,
0,SM,1557103080,
0,TD,1557103080,
0,SY,1557103080,
0,ES,1557103080,
0,TC,1557103080,
0,BF,1557103080,
0,MY,1557103080,
1,BK,1557144159,
2,BR,1557144159,
1,GH,1557144159,
1,MC,1557144159,
1,JE,1557144159,
1,PC,1557144159,
2,SM,1557144159,
1,SY,1557144159,
1,ES,1557144159,
1,TC,1557144159,
2,MY,1557144159,
2,BK,1557145008,
3,BR,1557145008,
2,GH,1557145008,
1,DC,1557145008,
1,TD,1557145008,
2,SY,1557145008,
1,BF,1557145008,
2,TD,1557145484,
2,MC,1557145611,
3,GH,1557146920,
2,PC,1557146920,
3,SM,1557146920,
3,SY,1557146920,
2,ES,1557146920,
2,BF,1557147237,
2,SM,1557147352,
1,BF,1557147352,
1,PC,1557147786,
2,BR,1557148219,
2,DC,1557148219,
2,SY,1557148219,
1,ES,1557148813,
2,TC,1557148813,
2,GH,1557149206,
2,ES,1557149206,
1,TC,1557149206,
2,BF,1557149206,
1,BF,1557149684,
1,MY,1557149684,
2,MY,1557149846,
1,DC,1557150291,
2,PC,1557150496,
3,SM,1557150496,
3,SY,1557150496,
2,SM,1557150722,
2,BF,1557150722,
2,DC,1557150982,
3,SM,1557150982,
1,BF,1557150982,
1,DC,1557151314,
1,PC,1557151848,
3,BR,1557152202,
2,JE,1557152202,
2,PC,1557152202,
2,TC,1557152202,
5,BK,1557152515,
2,BR,1557152515,
3,GH,1557152515,
3,DC,1557152515,
5,MC,1557152515,
4,JE,1557152515,
3,PC,1557152515,
4,TD,1557152515,
2,SY,1557152515,
4,ES,1557152515,
3,TC,1557152515,
3,BF,1557152515,
3,MY,1557152515,
2,BK,1557152567,
3,BR,1557152567,
2,GH,1557152567,
2,DC,1557152567,
2,MC,1557152567,
2,JE,1557152567,
2,PC,1557152567,
2,SM,1557152567,
2,TD,1557152567,
3,SY,1557152567,
2,ES,1557152567,
1,TC,1557152567,
1,BF,1557152567,
2,MY,1557152567,
1,DC,1557152763,
2,SY,1557152763,
2,TC,1557152763,
5,BK,1557153056,
2,BR,1557153056,
3,GH,1557153056,
3,DC,1557153056,
4,MC,1557153056,
3,JE,1557153056,
3,PC,1557153056,
3,SM,1557153056,
5,TD,1557153056,
3,ES,1557153056,
4,TC,1557153056,
3,BF,1557153056,
3,MY,1557153056,
2,DC,1557153090,
2,PC,1557153090,
4,TD,1557153090,
5,TC,1557153090,
4,BF,1557153090,
2,BK,1557153230,
3,BR,1557153230,
2,GH,1557153230,
1,DC,1557153230,
2,MC,1557153230,
2,JE,1557153230,
1,PC,1557153230,
2,SM,1557153230,
2,TD,1557153230,
3,SY,1557153230,
2,ES,1557153230,
2,TC,1557153230,
1,BF,1557153230,
2,MY,1557153230,
2,SY,1557153373,
3,SY,1557153694,
2,BR,1557153993,
1,MC,1557153993,
1,TD,1557153993,
2,SY,1557153993,
1,TC,1557153993,
1,GH,1557154234,
1,SM,1557154234,
2,TC,1557154234,
1,MY,1557154234,
1,ES,1557154656,
1,BR,1557154964,
1,SY,1557154964,
1,TC,1557155332,
1,BK,1557155456,
2,DC,1557155456,
0,ES,1557155456,
1,JE,1557155785,
0,SM,1557155785,
0,MY,1557155785,
0,SY,1557156361,
1,ES,1557156361,
3,DC,1557156698,
1,SM,1557156698,
1,MY,1557156698,
2,BK,1557156952,
2,GH,1557156952,
1,SY,1557156952,
2,MC,1557157484,
2,JE,1557157484,
2,PC,1557157484,
2,SM,1557157484,
2,TD,1557157484,
2,TC,1557157484,
2,BF,1557157484,
2,MY,1557157484,
3,BK,1557157590,
3,GH,1557157590,
3,JE,1557157590,
3,TD,1557157590,
2,SY,1557157590,
2,ES,1557157590,
3,BF,1557157590,
4,BK,1557157847,
3,MC,1557157847,
3,TC,1557157847,
5,BK,1557158210,
2,BR,1557158210,
4,MC,1557158210,
3,PC,1557158210,
3,SM,1557158210,
4,TD,1557158210,
3,SY,1557158210,
4,BF,1557158210,
3,MY,1557158210,
6,BK,1557158504,
4,GH,1557158504,
4,JE,1557158504,
4,SM,1557158504,
3,ES,1557158504,
4,TC,1557158504,
5,BF,1557158504,
4,MY,1557158504,
5,BK,1557158715,
3,GH,1557158715,
3,JE,1557158715,
3,SM,1557158715,
2,ES,1557158715,
3,TC,1557158715,
4,BF,1557158715,
3,MY,1557158715,
6,BK,1557158716,
4,GH,1557158716,
4,JE,1557158716,
4,SM,1557158716,
3,ES,1557158716,
4,TC,1557158716,
5,BF,1557158716,
4,MY,1557158716,
7,BK,1557158765,
3,BR,1557158765,
5,GH,1557158765,
5,MC,1557158765,
5,JE,1557158765,
5,TD,1557158765,
9,BK,1557159018,
4,DC,1557159018,
4,PC,1557159018,
5,SM,1557159018,
6,TD,1557159018,
4,SY,1557159018,
4,ES,1557159018,
5,TC,1557159018,
6,BF,1557159018,
5,MY,1557159018,
4,GH,1557159380,
4,MC,1557159380,
6,JE,1557159380,
7,TD,1557159380,
5,GH,1557159651,
6,TC,1557159651,
5,BF,1557159651,
10,BK,1557159933,
4,GH,1557159933,
5,MC,1557159933,
5,JE,1557159933,
9,BK,1557160328,
8,TD,1557160328,
3,SY,1557160328,
6,BF,1557160328,
5,GH,1557160528,
6,JE,1557160528,
9,TD,1557160528,
5,ES,1557160528,
4,MY,1557160528,
4,BR,1557160870,
3,DC,1557160870,
4,SY,1557160870,
5,MY,1557160870,
7,BK,1557161274,
3,BR,1557161274,
4,GH,1557161274,
4,DC,1557161274,
5,JE,1557161274,
4,SM,1557161274,
8,TD,1557161274,
5,TC,1557161274,
5,BF,1557161274,
6,BK,1557161467,
7,TD,1557161467,
4,ES,1557161467,
4,MY,1557161467,
3,DC,1557161863,
6,MC,1557161863,
4,JE,1557161863,
6,TD,1557161863,
4,BF,1557161863,
5,BK,1557162169,
5,JE,1557162169,
3,PC,1557162169,
3,SY,1557162169,
4,TC,1557162169,
5,BF,1557162169,
3,GH,1557162378,
6,BK,1557162654,
5,MC,1557162654,
5,TD,1557162654,
4,BF,1557162654,
2,BR,1557163035,
4,JE,1557163035,
3,SM,1557163035,
4,TD,1557163035,
3,BF,1557163035,
3,MY,1557163035,
5,BK,1557163270,
2,SY,1557163270,
3,TC,1557163270,
4,MC,1557163611,
3,JE,1557163611,
5,TD,1557163611,
3,ES,1557163611,
4,TC,1557163611,
2,DC,1557163880,
2,PC,1557163880,
4,TD,1557163880,
5,TC,1557163880,
4,BF,1557163880,
4,BK,1557164239,
3,MC,1557164259,
3,BF,1557164259,
3,BK,1557164836,
1,BR,1557164836,
1,MC,1557164836,
2,JE,1557164836,
2,SM,1557164836,
3,TD,1557164836,
2,ES,1557164836,
2,BF,1557164836,
2,MY,1557164836,
2,BK,1557165259,
1,DC,1557165259,
2,TD,1557165259,
1,SY,1557165259,
4,TC,1557165259,
1,BF,1557165259,
1,MY,1557165259,
1,BK,1557165655,
1,JE,1557165655,
2,GH,1557165722,
1,PC,1557165722,
1,SM,1557165722,
1,TD,1557165722,
1,ES,1557165722,
0,BR,1557166298,
0,DC,1557166298,
0,PC,1557166298,
0,SM,1557166298,
0,ES,1557166298,
2,TC,1557166298,
0,BF,1557166298,
0,MY,1557166298,
0,BK,1557167423,
0,MC,1557167423,
0,JE,1557167423,
0,TD,1557167423,
0,SY,1557167423,
0,GH,1557167646,
1,TC,1557167646,
0,TC,1557167743,
1,GH,1557168763,
2,TC,1557168763,
0,GH,1557170511,
1,TC,1557170511,
0,TC,1557171393,
1,BK,1557175874,
1,BR,1557176488,
1,GH,1557176488,
1,DC,1557176488,
1,MC,1557176488,
1,JE,1557176488,
1,PC,1557176488,
1,TD,1557176488,
1,SY,1557176488,
1,ES,1557176488,
1,TC,1557176488,
1,BF,1557176488,
1,MY,1557176488,
2,BK,1557176730,
1,SM,1557176730,
2,TC,1557176730,
3,BK,1557177028,
2,DC,1557177028,
2,MC,1557177028,
2,ES,1557177028,
2,BF,1557177028,
2,MY,1557177028,
4,BK,1557177365,
2,GH,1557177365,
2,JE,1557177365,
2,PC,1557177365,
2,SM,1557177365,
2,TD,1557177365,
3,BF,1557177365,
3,DC,1557177644,
3,MC,1557177644,
2,SY,1557177644,
3,ES,1557177644,
3,TC,1557177644,
5,BK,1557177944,
2,BR,1557177944,
3,GH,1557177944,
3,PC,1557177944,
3,MY,1557177944,
6,BK,1557178312,
4,DC,1557178312,
4,MC,1557178312,
3,TD,1557178312,
4,BF,1557178312,
7,BK,1557178529,
3,JE,1557178529,
3,SM,1557178529,
4,TD,1557178529,
3,SY,1557178529,
4,ES,1557178529,
8,BK,1557178823,
5,DC,1557178823,
4,PC,1557178823,
4,SM,1557178823,
5,TD,1557178823,
4,TC,1557178823,
5,BF,1557178823,
4,MY,1557178823,
3,TC,1557179201,
4,GH,1557179470,
4,BF,1557179470,
4,DC,1557179725,
3,SM,1557179725,
4,TD,1557179725,
4,SY,1557179725,
10,BK,1557180098,
3,MC,1557180098,
4,JE,1557180098,
3,ES,1557180098,
3,BF,1557180098,
3,MY,1557180098,
3,BR,1557180400,
3,GH,1557180400,
5,DC,1557180400,
4,MC,1557180400,
4,SM,1557180400,
4,ES,1557180400,
4,TC,1557180400,
4,BF,1557180400,
4,BR,1557180623,
4,GH,1557180623,
5,JE,1557180623,
4,MY,1557180623,
3,MC,1557180960,
3,TD,1557180960,
4,MC,1557181270,
3,SM,1557181270,
2,TD,1557181270,
3,MY,1557181270,
5,GH,1557181734,
3,MC,1557181734,
3,BF,1557181734,
9,BK,1557181944,
4,GH,1557181944,
6,DC,1557181944,
4,MC,1557181944,
6,JE,1557181944,
4,SM,1557181944,
8,BK,1557182115,
5,GH,1557182115,
5,JE,1557182115,
3,TD,1557182115,
3,SY,1557182115,
7,BK,1557182430,
5,DC,1557182430,
5,MC,1557182430,
3,PC,1557182430,
3,TC,1557182430,
4,BF,1557182430,
3,BR,1557182769,
4,GH,1557182769,
4,MC,1557182769,
4,PC,1557182769,
2,TD,1557182769,
3,BF,1557182769,
1,BK,1557183106,
1,BR,1557183106,
1,GH,1557183106,
1,DC,1557183106,
3,MC,1557183106,
1,JE,1557183106,
1,PC,1557183106,
1,SM,1557183106,
1,TD,1557183106,
1,SY,1557183106,
2,ES,1557183106,
1,TC,1557183106,
1,BF,1557183106,
1,MY,1557183106,
5,BK,1557183115,
3,BR,1557183115,
4,GH,1557183115,
4,DC,1557183115,
4,MC,1557183115,
5,JE,1557183115,
3,PC,1557183115,
3,SM,1557183115,
3,TD,1557183115,
3,SY,1557183115,
3,ES,1557183115,
3,TC,1557183115,
3,BF,1557183115,
3,MY,1557183115,
2,BR,1557183399,
3,DC,1557183399,
4,JE,1557183399,
2,SY,1557183399,
4,ES,1557183399,
2,TC,1557183399,
2,BF,1557183399,
4,BK,1557183710,
3,MC,1557183710,
3,ES,1557183710,
3,BK,1557183926,
3,GH,1557183926,
4,MC,1557183926,
3,JE,1557183926,
2,PC,1557183926,
2,TD,1557183926,
1,BR,1557184411,
2,DC,1557184411,
3,MC,1557184411,
2,JE,1557184411,
2,SM,1557184411,
4,ES,1557184411,
2,MY,1557184411,
2,GH,1557184596,
3,DC,1557184596,
1,SY,1557184596,
3,ES,1557184596,
2,DC,1557184826,
2,BK,1557185126,
1,GH,1557186024,
1,DC,1557186024,
1,JE,1557186024,
1,SM,1557186024,
1,TD,1557186024,
2,ES,1557186024,
1,MY,1557186024,
1,BK,1557187489,
0,DC,1557187489,
1,PC,1557187489,
0,SY,1557187489,
1,TC,1557187489,
1,BF,1557187489,
0,BK,1557187888,
0,BR,1557187888,
0,GH,1557187888,
0,JE,1557187888,
0,PC,1557187888,
0,SM,1557187888,
0,TD,1557187888,
0,TC,1557187888,
0,BF,1557187888,
0,MY,1557187888,
2,MC,1557188472,
1,MC,1557190147,
0,ES,1557190147,
0,MC,1557190257,
9,BK,1557203489,
3,BR,1557203489,
4,GH,1557203489,
4,DC,1557203489,
5,MC,1557203489,
5,JE,1557203489,
4,PC,1557203489,
5,SM,1557203489,
8,TD,1557203489,
3,SY,1557203489,
4,ES,1557203489,
6,TC,1557203489,
6,BF,1557203489,
5,MY,1557203489,
0,BK,1557204100,
0,BR,1557204100,
0,GH,1557204100,
0,DC,1557204100,
0,MC,1557204100,
0,JE,1557204100,
0,PC,1557204100,
0,SM,1557204100,
0,TD,1557204100,
0,SY,1557204100,
0,ES,1557204100,
0,TC,1557204100,
0,BF,1557204100,
0,MY,1557204100,
1,BK,1557230535,
1,BR,1557230535,
1,MC,1557230535,
1,JE,1557230535,
1,SM,1557230535,
1,SY,1557230535,
1,ES,1557230535,
1,TC,1557230535,
1,MY,1557230535,
2,BR,1557231143,
1,GH,1557231143,
1,DC,1557231143,
1,PC,1557231143,
2,SM,1557231143,
1,TD,1557231143,
1,BF,1557231143,
2,MY,1557231143,
2,GH,1557231258,
2,MC,1557231258,
2,PC,1557231258,
1,SM,1557231258,
2,TD,1557231258,
2,SY,1557231258,
2,ES,1557231258,
1,BR,1557231539,
1,GH,1557231539,
1,MC,1557231539,
1,PC,1557231539,
2,SM,1557231539,
1,TD,1557231539,
1,SY,1557231539,
1,ES,1557231539,
1,MY,1557231539,
2,GH,1557231749,
2,MY,1557231749,
2,BR,1557232717,
2,JE,1557232717,
2,TD,1557232717,
1,MY,1557233256,
2,MY,1557233436,
2,MC,1557234110,
1,SM,1557234110,
2,ES,1557234110,
1,JE,1557234656,
2,PC,1557234656,
2,SY,1557234656,
1,GH,1557234994,
2,SM,1557234994,
2,GH,1557235217,
1,PC,1557235217,
2,BK,1557235879,
2,TC,1557236544,
7,BK,1557236710,
3,BR,1557236710,
4,GH,1557236710,
4,DC,1557236710,
5,MC,1557236710,
5,JE,1557236710,
4,PC,1557236710,
5,SM,1557236710,
9,TD,1557236710,
3,SY,1557236710,
4,ES,1557236710,
4,TC,1557236710,
5,BF,1557236710,
4,MY,1557236710,
2,BK,1557236738,
2,BR,1557236738,
2,GH,1557236738,
1,DC,1557236738,
2,MC,1557236738,
1,JE,1557236738,
1,PC,1557236738,
2,SM,1557236738,
2,TD,1557236738,
2,SY,1557236738,
2,ES,1557236738,
2,TC,1557236738,
1,BF,1557236738,
2,MY,1557236738,
1,TC,1557236849,
3,MC,1557237067,
3,BR,1557237327,
2,MC,1557237327,
1,TD,1557237327,
2,TC,1557237327,
2,TD,1557238215,
2,JE,1557238593,
3,SY,1557238593,
3,ES,1557238593,
2,BF,1557238593,
1,BF,1557238841,
3,GH,1557239553,
2,GH,1557239735,
2,ES,1557239735,
1,JE,1557240062,
2,SY,1557240062,
3,TC,1557240062,
2,BR,1557240395,
2,TC,1557240395,
1,SM,1557240640,
3,TC,1557240640,
1,MC,1557240932,
1,ES,1557240932,
2,TC,1557240932,
1,BK,1557241372,
1,BR,1557241372,
1,TD,1557241372,
1,SY,1557241372,
3,TC,1557241372,
1,MY,1557241372,
1,GH,1557241568,
2,DC,1557241568,
2,TC,1557241568,
0,MY,1557242258,
0,SM,1557242420,
0,SY,1557242420,
1,TC,1557242420,
0,BR,1557242728,
3,DC,1557242728,
0,JE,1557242728,
1,BR,1557243098,
1,JE,1557243098,
1,SM,1557243098,
2,BK,1557243321,
2,MC,1557243321,
1,SY,1557243321,
2,TC,1557243321,
1,MY,1557243321,
3,BK,1557243648,
2,TD,1557243648,
2,ES,1557243648,
2,GH,1557243976,
2,DC,1557243976,
3,MC,1557243976,
2,JE,1557243976,
2,PC,1557243976,
2,SM,1557243976,
2,BF,1557243976,
3,TC,1557244310,
4,BK,1557244544,
3,SM,1557244544,
3,TD,1557244544,
3,BF,1557244544,
2,MY,1557244544,
2,BR,1557244937,
3,GH,1557244937,
4,MC,1557244937,
4,TD,1557244937,
2,SY,1557244937,
3,ES,1557244937,
5,BK,1557245126,
4,GH,1557245126,
3,DC,1557245126,
3,JE,1557245126,
4,SM,1557245126,
5,TD,1557245126,
4,ES,1557245126,
4,TC,1557245126,
4,BF,1557245126,
3,MY,1557245126,
3,PC,1557245508,
6,TD,1557245508,
3,TC,1557245508,
5,BF,1557245508,
4,JE,1557246035,
4,PC,1557246035,
5,SM,1557246035,
7,TD,1557246035,
4,TC,1557246035,
6,BF,1557246035,
4,MY,1557246035,
6,BK,1557246187,
4,DC,1557246187,
3,MC,1557246187,
3,JE,1557246187,
2,PC,1557246187,
3,SM,1557246187,
3,TD,1557246187,
1,SY,1557246187,
3,ES,1557246187,
2,TC,1557246187,
3,BF,1557246187,
3,MY,1557246187,
5,BK,1557246218,
3,DC,1557246218,
4,MC,1557246218,
4,JE,1557246218,
4,PC,1557246218,
5,SM,1557246218,
7,TD,1557246218,
2,SY,1557246218,
4,ES,1557246218,
4,TC,1557246218,
6,BF,1557246218,
4,MY,1557246218,
6,BK,1557246382,
4,SM,1557246382,
3,BR,1557246755,
4,DC,1557246755,
5,MC,1557246755,
5,SM,1557246755,
8,TD,1557246755,
3,SY,1557246755,
5,ES,1557246755,
7,BK,1557246985,
5,JE,1557246985,
9,TD,1557246985,
5,BF,1557246985,
4,ES,1557247240,
4,JE,1557247674,
4,SM,1557247674,
7,TD,1557247674,
5,JE,1557247923,
2,BR,1557248179,
3,GH,1557248179,
4,MC,1557248179,
3,PC,1557248179,
3,SM,1557248179,
6,TD,1557248179,
3,ES,1557248179,
4,BF,1557248179,
3,MY,1557248179,
6,BK,1557248504,
4,JE,1557248504,
3,BF,1557248504,
7,BK,1557248765,
3,BR,1557248765,
4,GH,1557248765,
3,JE,1557248765,
3,TC,1557248765,
6,BK,1557249103,
2,BR,1557249103,
5,TD,1557249103,
2,SY,1557249103,
3,MC,1557249413,
2,PC,1557249413,
4,TD,1557249413,
2,TC,1557249413,
3,TD,1557249668,
1,SY,1557249668,
3,DC,1557249968,
5,BK,1557250335,
2,MC,1557250335,
2,JE,1557250335,
2,MY,1557250335,
3,BK,1557251230,
1,BR,1557251230,
3,GH,1557251230,
2,DC,1557251230,
1,MC,1557251230,
1,JE,1557251230,
1,PC,1557251230,
2,SM,1557251230,
2,TD,1557251230,
2,ES,1557251230,
3,TC,1557251230,
2,BF,1557251230,
2,BK,1557251690,
1,DC,1557251690,
1,SM,1557251690,
1,BF,1557251690,
1,MY,1557251690,
1,TD,1557251785,
1,ES,1557251785,
1,BK,1557252114,
2,GH,1557252114,
0,JE,1557252114,
0,DC,1557252369,
0,PC,1557252628,
0,ES,1557252628,
0,BF,1557252628,
0,MY,1557252628,
0,BR,1557253029,
0,MC,1557253029,
0,SM,1557253029,
2,TC,1557253029,
0,BK,1557253626,
0,TD,1557253626,
0,SY,1557253626,
1,GH,1557254485,
1,TC,1557255054,
2,TC,1557255389,
0,GH,1557256348,
1,TC,1557256348,
0,TC,1557258080,
1,BK,1557262584,
1,BR,1557262877,
1,GH,1557262877,
1,MC,1557262877,
1,PC,1557262877,
1,TD,1557262877,
1,SY,1557262877,
1,ES,1557262877,
1,BF,1557262877,
1,MY,1557262877,
2,BK,1557263146,
1,DC,1557263146,
2,MC,1557263146,
1,JE,1557263146,
1,SM,1557263146,
1,TC,1557263146,
3,BK,1557263415,
2,GH,1557263415,
2,PC,1557263415,
2,TD,1557263415,
2,ES,1557263415,
2,TC,1557263415,
2,BF,1557263415,
7,BK,1557263785,
3,BR,1557263785,
4,GH,1557263785,
4,DC,1557263785,
4,MC,1557263785,
4,JE,1557263785,
5,PC,1557263785,
4,SM,1557263785,
4,TD,1557263785,
3,SY,1557263785,
4,ES,1557263785,
3,TC,1557263785,
4,BF,1557263785,
2,MY,1557263785,
3,BK,1557263820,
1,BR,1557263820,
2,GH,1557263820,
1,DC,1557263820,
3,MC,1557263820,
2,JE,1557263820,
2,PC,1557263820,
2,SM,1557263820,
3,TD,1557263820,
1,SY,1557263820,
2,ES,1557263820,
2,BF,1557263820,
4,BK,1557264031,
3,GH,1557264031,
3,ES,1557264031,
2,DC,1557264314,
3,PC,1557264314,
4,TC,1557264314,
3,BF,1557264314,
3,MY,1557264314,
5,BK,1557264709,
2,BR,1557264709,
4,MC,1557264709,
3,JE,1557264709,
4,TD,1557264709,
2,SY,1557264709,
4,ES,1557264709,
6,BK,1557264944,
3,DC,1557264944,
4,PC,1557264944,
3,SM,1557264944,
5,ES,1557264944,
4,BF,1557264944,
7,BK,1557265224,
4,GH,1557265224,
4,JE,1557265224,
5,TC,1557265224,
4,MY,1557265224,
6,BK,1557265582,
4,DC,1557265582,
4,TC,1557265582,
3,MY,1557265582,
3,GH,1557265833,
7,BK,1557266166,
4,GH,1557266166,
3,TD,1557266166,
6,BK,1557266517,
5,DC,1557266517,
5,PC,1557266517,
3,SY,1557266517,
3,TC,1557266517,
7,BK,1557266789,
3,BR,1557267213,
4,SM,1557267213,
4,TD,1557267213,
4,ES,1557267213,
4,DC,1557267400,
2,MY,1557267400,
6,BK,1557267660,
2,BR,1557267660,
3,BF,1557267660,
3,DC,1557268031,
3,SM,1557268031,
4,SY,1557268031,
3,MC,1557268305,
3,JE,1557268305,
4,PC,1557268305,
4,SM,1557268305,
3,SY,1557268305,
2,TC,1557268305,
3,MY,1557268305,
3,GH,1557268612,
3,TC,1557268612,
3,SM,1557268902,
2,TC,1557268902,
5,BK,1557269166,
2,DC,1557269166,
2,GH,1557269478,
4,MC,1557269478,
2,JE,1557269478,
3,PC,1557269478,
2,SM,1557269478,
3,TD,1557269478,
2,SY,1557269478,
4,BK,1557269779,
3,GH,1557269779,
3,MC,1557269779,
3,ES,1557269779,
2,BF,1557269779,
2,GH,1557270108,
2,PC,1557270108,
2,TD,1557270108,
3,BK,1557270458,
2,MY,1557270614,
2,BK,1557271080,
1,PC,1557271080,
1,SY,1557271080,
2,ES,1557271080,
1,TC,1557271080,
1,BR,1557271216,
1,TD,1557271216,
1,DC,1557271616,
1,JE,1557271616,
2,MC,1557272061,
1,ES,1557272061,
1,MY,1557272061,
2,ES,1557272184,
1,BK,1557273493,
1,GH,1557273493,
0,JE,1557273493,
1,SM,1557273493,
1,BF,1557273493,
3,MC,1557273772,
0,PC,1557273772,
0,TC,1557273772,
0,BK,1557275206,
0,BR,1557275206,
0,GH,1557275206,
0,DC,1557275206,
2,MC,1557275206,
0,SM,1557275206,
0,TD,1557275206,
0,SY,1557275206,
1,ES,1557275206,
0,BF,1557275206,
0,MY,1557275206,
0,MC,1557276712,
0,ES,1557276712,
1,BK,1557317315,
2,BR,1557317315,
1,GH,1557317315,
1,DC,1557317315,
2,MC,1557317315,
1,JE,1557317315,
1,PC,1557317315,
2,SM,1557317315,
1,TD,1557317315,
1,SY,1557317315,
2,ES,1557317315,
1,TC,1557317315,
1,BF,1557317315,
2,MY,1557317315,
2,GH,1557317885,
2,JE,1557317885,
2,SY,1557317885,
2,BK,1557318961,
3,GH,1557318961,
2,PC,1557318961,
2,TD,1557318961,
3,SY,1557318961,
1,ES,1557318961,
1,PC,1557319424,
2,ES,1557319424,
2,TC,1557319424,
1,BK,1557320188,
2,GH,1557320188,
1,JE,1557320188,
2,SY,1557320188,
1,GH,1557320532,
2,DC,1557321259,
1,MC,1557321259,
1,TD,1557321259,
1,SY,1557321259,
1,TC,1557321575,
1,SM,1557322075,
2,GH,1557322805,
1,DC,1557322805,
2,MC,1557322805,
2,SY,1557323181,
1,ES,1557323181,
2,ES,1557323546,
1,ES,1557323743,
2,SM,1557324185,
2,BK,1557326525,
1,GH,1557326525,
1,SY,1557326525,
1,BK,1557326838,
2,GH,1557326838,
1,SM,1557326838,
1,MY,1557326838,
2,BK,1557327124,
1,GH,1557327124,
1,MC,1557327124,
1,BR,1557327214,
2,GH,1557327214,
2,DC,1557327214,
